1036.43,1036.51,1036.10,1034.37,1030.41,1025.16,1020.18,1016.44,1014.26,1013.96,1014.56,1016.94,1024.02,1033.71,1040.93,1046.43,1051.42,1055.25,1059.78,1064.69,1070.15,1077.08,1084.27,1092.54,1100.50,1105.98,1110.88,1115.09,1120.06,1126.44,1132.68,1135.36,1135.06,1132.32,1127.40,1122.44,1121.00,1121.97,1123.63,1124.28,1124.20,1123.13,1121.22,1119.77,1121.09,1122.92,1124.39,1124.95,1123.80,1121.14,1117.88,1114.44,1110.83,1106.99,1102.95,1098.80,1094.78,1091.38,1088.06,1085.00,1082.51,1080.09,1077.36,1074.24,1070.63,1066.32,1061.24,1055.45,1049.88,1045.80,1041.76,1038.24,1035.65,1034.03,1032.05,1031.12,1029.80,1027.57,1024.41,1020.59,1016.89,1014.08,1012.67,1011.26,1009.01,1006.27,1003.18,999.78,996.47,993.26,990.49,988.85,988.29,987.76,987.00,985.88,984.23,982.48,980.46,978.04,975.03,971.99,968.95,968.05,971.68,976.55,981.27,985.33,988.15,988.77,987.90,988.44,990.45,992.82,995.14,996.55,997.04,996.44,994.42,991.70,988.59,985.22,981.50,976.09,969.56,963.01,957.48,952.80,946.84,941.47,938.42,939.08,942.20,945.19,946.50,944.59,941.97,939.12,937.75,938.59,938.07,938.63,937.50,933.74,928.77,928.95,930.98,933.03,934.07,934.27,933.79,933.08,932.41,931.98,931.71,931.59,931.45,931.00,930.27,930.01,930.08,930.18,929.86,927.78,924.64,921.24,918.95,918.90,920.46,922.93,925.80,928.50,931.50,934.70,938.13,942.05,946.55,951.28,955.79,959.12,960.01,959.41,957.40,953.77,949.63,944.84,940.06,935.55,931.15,926.48,921.90,917.68,914.15,911.18,907.39,903.63,900.59,898.23,897.94,899.38,901.48,902.71,905.82,908.32,909.93,910.44,908.88,906.05,902.79,898.66,891.71,883.65,880.52,882.00,885.86,889.23,890.74,890.96,890.26,889.00,886.67,885.09,884.90,886.17,887.20,887.60,887.50,886.94,885.51,882.92,881.20,881.94,886.43,890.00,893.02,895.90,899.00,902.76,907.23,911.96,916.80,921.99,927.89,933.78,939.49,945.28,951.11,956.98,963.11,969.51,975.16,980.85,984.43,984.82,982.78,981.07
1044.03,1044.18,1042.58,1038.15,1031.50,1025.03,1019.99,1017.34,1017.50,1018.80,1020.08,1021.92,1026.66,1034.86,1041.51,1046.71,1051.40,1055.97,1061.78,1067.50,1072.94,1079.38,1085.87,1094.03,1102.12,1107.27,1111.89,1116.09,1121.18,1127.83,1134.77,1139.26,1141.53,1141.73,1139.41,1134.91,1134.06,1135.38,1136.52,1137.29,1137.71,1136.35,1133.14,1130.16,1127.69,1127.07,1127.39,1126.70,1123.61,1119.78,1115.87,1112.06,1108.25,1104.27,1100.00,1095.58,1091.46,1087.82,1084.19,1080.96,1078.59,1076.38,1074.03,1071.23,1067.71,1063.19,1057.53,1051.96,1047.31,1044.23,1040.78,1038.13,1036.97,1037.23,1036.51,1036.32,1034.07,1029.80,1025.76,1021.93,1019.23,1017.50,1016.28,1014.33,1011.49,1008.20,1004.62,1000.94,997.67,994.71,992.19,990.63,990.31,989.43,987.94,986.04,984.19,982.36,980.36,978.00,975.02,972.03,969.44,969.44,974.26,979.46,984.14,988.41,991.68,992.19,991.02,991.62,994.02,996.73,998.69,999.87,999.98,998.62,996.12,993.12,989.83,986.29,982.32,976.84,970.14,963.46,958.08,953.61,948.64,944.13,941.51,942.87,945.97,948.35,948.98,947.11,944.82,942.33,941.10,941.67,940.69,940.68,939.63,936.33,930.88,931.16,932.88,934.62,935.98,936.27,935.81,934.97,934.03,933.49,933.19,933.00,932.73,932.11,931.53,931.39,931.47,931.43,930.71,928.48,925.26,921.84,919.86,920.07,921.85,924.37,926.94,929.11,932.01,935.30,938.70,942.10,945.96,950.30,954.70,958.12,959.47,958.52,956.18,953.01,949.42,944.79,940.02,935.50,931.01,925.98,921.14,916.72,912.83,909.34,905.32,901.57,899.02,898.63,901.17,903.40,904.53,905.36,908.04,910.28,911.53,911.46,909.72,906.67,903.21,898.94,892.05,884.87,882.29,883.95,887.81,890.94,892.50,892.75,891.73,889.71,887.40,886.58,887.28,888.35,889.06,889.45,889.57,889.12,887.33,884.30,883.03,885.11,890.29,893.08,895.42,897.97,900.77,903.90,907.52,911.87,917.15,922.95,929.10,934.78,940.16,946.17,952.12,957.99,963.86,969.80,975.71,982.12,987.02,989.01,987.65,986.25
1051.64,1050.17,1046.74,1040.67,1031.84,1024.85,1020.33,1019.01,1021.81,1024.91,1028.21,1031.27,1033.39,1038.05,1042.93,1047.76,1052.79,1058.00,1066.26,1074.45,1080.65,1083.97,1087.93,1094.85,1102.68,1108.06,1112.87,1117.27,1122.45,1129.26,1137.13,1141.85,1145.11,1147.94,1150.76,1152.54,1154.44,1156.03,1156.52,1155.93,1154.18,1151.10,1146.32,1139.73,1134.33,1131.43,1129.79,1127.14,1122.84,1118.26,1113.79,1109.55,1105.60,1101.30,1096.42,1091.40,1087.24,1083.36,1079.86,1076.87,1074.55,1072.56,1070.32,1067.51,1063.84,1059.01,1053.22,1048.74,1045.58,1042.97,1040.40,1040.09,1041.53,1043.45,1042.46,1040.45,1036.57,1031.53,1027.85,1024.88,1022.57,1020.90,1019.63,1017.09,1013.54,1009.67,1005.66,1001.35,998.49,995.76,993.32,992.15,991.51,990.02,988.10,986.17,984.25,982.30,980.21,977.83,974.95,972.06,970.10,971.06,976.75,982.06,986.78,991.34,995.13,995.92,995.22,996.29,998.74,1000.42,1001.52,1002.26,1002.00,1000.13,997.31,994.12,990.77,987.23,983.14,977.79,971.23,964.84,960.13,956.00,950.97,946.50,944.55,947.61,949.86,950.99,951.10,950.05,948.60,946.85,945.41,944.69,943.99,943.85,942.24,938.62,934.25,934.24,935.33,936.55,937.79,938.22,937.85,936.98,935.86,935.04,934.64,934.27,933.75,933.06,932.68,932.63,932.63,932.32,931.27,929.25,926.05,922.54,921.36,922.88,925.80,928.61,929.99,931.44,933.60,936.33,939.45,942.62,946.00,949.71,953.36,956.02,958.15,957.30,954.85,952.20,949.36,944.87,940.09,935.53,930.94,925.60,920.44,915.76,911.59,907.09,903.36,901.15,901.06,902.94,906.08,907.56,907.39,907.67,909.85,911.94,912.90,912.07,910.19,907.09,903.51,899.12,892.44,886.29,884.21,885.79,889.47,892.23,894.07,894.47,892.92,889.93,889.02,889.15,889.68,890.32,890.93,891.46,891.69,891.18,889.18,885.40,884.79,888.43,892.10,894.92,897.58,900.35,903.31,906.40,909.94,913.97,918.59,923.76,929.68,935.29,940.71,946.99,952.71,958.33,964.05,969.96,976.00,982.88,989.07,993.10,993.28,991.54
1059.33,1056.65,1052.03,1044.85,1037.76,1033.11,1030.69,1030.66,1033.17,1034.33,1036.70,1039.55,1039.81,1041.70,1045.48,1050.29,1055.55,1061.24,1067.93,1076.32,1084.94,1088.83,1092.11,1097.33,1103.62,1109.06,1114.03,1118.68,1123.80,1130.21,1138.55,1143.58,1147.51,1151.70,1156.99,1162.24,1166.47,1169.24,1169.93,1168.46,1165.15,1160.30,1153.97,1146.57,1139.85,1134.97,1131.24,1127.22,1121.90,1116.74,1112.02,1107.67,1103.30,1098.15,1092.95,1088.29,1084.79,1080.95,1077.39,1074.10,1071.08,1068.71,1066.03,1063.13,1059.93,1056.04,1051.96,1048.95,1046.96,1045.61,1044.65,1045.31,1046.88,1048.11,1046.31,1043.17,1038.87,1034.16,1030.77,1028.22,1025.80,1023.57,1021.55,1018.55,1014.60,1010.35,1005.98,1001.44,998.80,996.47,994.34,993.11,991.97,990.22,988.21,986.24,984.25,982.24,980.07,977.60,974.74,972.01,971.29,973.57,979.40,984.64,989.64,994.53,998.55,999.50,999.17,1000.13,1002.09,1003.43,1004.19,1004.44,1003.59,1001.21,998.43,995.22,991.81,988.22,984.27,979.56,973.49,967.45,962.98,958.23,952.55,948.59,947.85,949.71,951.34,952.50,952.95,952.13,950.91,949.54,948.32,947.46,947.03,946.33,944.25,940.88,937.88,937.57,938.14,938.93,939.80,940.19,939.59,938.48,937.26,936.51,936.01,935.44,934.74,934.00,933.80,933.82,933.64,932.95,931.76,930.06,926.86,923.40,924.07,926.11,928.68,930.97,932.28,933.69,935.53,937.79,940.49,943.46,946.52,949.69,952.64,954.73,956.96,956.38,954.37,952.30,949.80,945.27,940.26,935.48,930.83,925.35,919.94,914.90,910.47,906.65,904.44,903.46,903.97,906.81,909.73,910.53,909.77,909.99,911.79,913.77,914.44,912.80,910.62,907.39,903.70,899.24,892.75,887.42,885.93,887.66,891.10,893.99,895.87,896.02,893.97,890.92,890.94,891.67,892.20,892.61,893.11,893.62,893.57,892.29,890.06,886.36,886.08,889.96,893.02,895.92,898.81,901.76,904.90,908.00,911.98,916.37,920.89,925.87,931.16,936.43,941.85,947.97,953.41,958.77,964.28,970.09,976.25,983.46,990.38,995.61,996.98,994.95
1067.41,1064.08,1058.90,1051.88,1048.59,1047.60,1047.58,1047.85,1047.60,1044.80,1044.80,1046.76,1045.69,1045.44,1048.64,1053.77,1059.36,1065.39,1069.30,1076.81,1087.66,1093.60,1097.35,1101.07,1105.47,1110.65,1115.63,1120.47,1125.44,1131.29,1139.56,1144.89,1149.37,1154.29,1160.53,1167.52,1173.44,1177.48,1178.65,1176.64,1172.24,1165.91,1158.31,1151.46,1144.24,1137.69,1132.02,1126.99,1121.07,1115.85,1111.32,1107.16,1102.52,1096.59,1091.24,1087.21,1084.38,1080.67,1077.02,1073.37,1069.57,1066.24,1062.93,1059.96,1057.36,1054.75,1052.84,1051.27,1050.20,1050.19,1050.80,1051.59,1052.00,1051.35,1048.63,1044.89,1040.81,1036.84,1033.62,1031.08,1028.32,1025.37,1022.41,1019.06,1014.94,1010.49,1005.91,1001.38,998.84,996.86,995.06,993.58,991.98,990.15,988.16,986.07,984.01,981.99,979.78,977.28,974.53,972.41,973.17,976.65,982.22,987.35,992.66,997.79,1001.83,1003.00,1002.99,1003.58,1004.85,1006.12,1006.79,1006.56,1005.08,1002.22,999.53,996.37,992.94,989.40,985.78,981.82,976.33,970.59,965.98,960.20,953.86,950.57,951.04,950.61,951.72,953.39,954.53,953.79,952.55,951.39,950.50,949.97,949.68,948.44,946.24,943.58,941.83,941.15,941.19,941.54,941.89,942.12,941.16,939.74,938.48,937.90,937.29,936.53,935.67,934.99,934.92,934.92,934.50,933.37,932.13,930.74,927.58,924.38,927.12,929.23,930.85,932.36,934.07,935.72,937.45,939.45,941.85,944.64,947.47,950.18,952.55,954.24,956.23,955.97,954.50,952.85,950.44,945.78,940.48,935.38,930.68,925.17,919.56,914.17,909.56,907.46,907.00,906.81,907.05,910.21,912.55,912.82,911.92,912.38,913.91,915.64,915.90,913.55,911.00,907.60,903.80,899.29,892.99,888.33,887.57,889.68,892.88,896.07,897.82,897.51,895.06,892.50,893.10,894.17,894.76,895.08,895.45,895.80,895.22,892.90,890.40,887.31,887.26,890.76,893.78,896.72,899.61,902.59,905.81,908.96,913.64,918.79,923.70,928.75,933.33,938.19,943.54,949.22,954.28,959.38,964.69,970.36,976.52,983.98,991.27,997.02,999.17,996.79
1076.99,1074.19,1069.68,1066.97,1067.55,1069.55,1069.89,1066.56,1059.66,1052.60,1050.74,1052.21,1050.37,1048.75,1051.97,1058.08,1064.71,1070.73,1075.66,1082.70,1091.59,1097.65,1102.40,1106.45,1110.21,1114.13,1118.66,1123.25,1128.19,1133.95,1140.92,1146.22,1151.31,1157.02,1163.97,1171.93,1178.00,1181.77,1182.74,1180.41,1175.45,1168.69,1160.99,1154.14,1146.39,1138.85,1132.02,1126.26,1121.06,1117.46,1114.32,1110.89,1107.25,1101.87,1096.54,1092.05,1088.56,1084.63,1081.25,1078.22,1074.79,1069.50,1065.98,1063.12,1060.30,1057.70,1055.99,1054.96,1054.45,1054.51,1054.98,1055.38,1054.68,1052.27,1049.25,1045.45,1041.56,1037.86,1034.47,1031.29,1028.20,1025.12,1021.95,1018.43,1014.36,1010.09,1005.73,1001.29,998.74,996.67,994.75,993.23,991.75,989.78,987.44,984.98,982.96,980.95,978.91,976.77,974.71,974.88,976.72,980.17,985.44,990.68,995.86,1000.70,1004.63,1006.44,1006.90,1007.40,1008.21,1008.99,1009.31,1008.84,1007.06,1003.75,1000.67,997.41,994.21,991.19,988.22,984.31,978.99,973.27,968.07,961.68,955.59,952.67,953.16,952.30,952.69,954.09,955.54,955.56,954.68,953.75,952.82,951.83,951.29,950.54,949.47,948.10,946.63,945.28,944.50,944.11,943.85,943.87,942.67,941.14,939.90,939.18,938.41,937.47,936.55,936.15,936.15,935.78,934.88,933.47,932.12,930.74,927.94,925.49,929.07,931.13,932.54,933.92,935.56,937.06,938.68,940.97,944.01,946.63,949.20,951.60,953.66,955.25,956.97,956.86,955.41,953.26,950.84,946.07,940.64,935.39,930.48,924.96,919.33,913.79,909.26,909.53,909.23,908.66,909.26,912.87,914.86,914.87,914.13,915.03,916.43,917.33,916.74,914.03,911.25,907.65,903.68,899.09,893.03,889.06,889.28,892.17,895.39,898.53,899.89,899.15,896.61,894.73,895.61,896.73,897.28,897.54,897.86,897.77,896.49,893.45,890.62,888.49,889.06,892.45,895.73,898.34,900.70,903.13,906.02,909.32,914.72,920.93,926.87,931.96,936.37,941.08,946.20,951.17,955.62,960.47,965.72,971.27,977.02,984.65,991.93,997.27,999.36,996.16
1082.11,1079.40,1076.17,1077.11,1080.84,1082.88,1081.30,1075.13,1066.12,1058.54,1056.38,1057.39,1055.03,1052.64,1054.82,1060.59,1068.12,1073.97,1079.80,1086.55,1093.80,1099.42,1104.43,1108.85,1112.84,1116.64,1121.15,1125.83,1130.91,1136.63,1142.82,1148.10,1153.37,1159.27,1166.51,1174.94,1181.82,1185.64,1185.10,1182.11,1177.00,1170.64,1163.70,1157.24,1149.20,1141.51,1134.80,1129.29,1124.68,1121.14,1117.79,1114.22,1110.86,1105.89,1100.76,1096.28,1092.88,1089.00,1085.81,1083.14,1080.20,1075.19,1071.14,1067.50,1064.04,1061.31,1059.78,1059.04,1058.74,1058.71,1058.89,1058.43,1056.62,1053.20,1049.58,1045.71,1041.89,1038.20,1034.62,1031.07,1027.77,1024.58,1021.31,1017.62,1013.53,1009.34,1005.15,1001.01,998.43,996.22,994.11,992.44,991.03,989.01,986.54,983.94,981.73,979.99,978.39,976.87,975.82,977.08,979.75,983.55,988.52,993.43,998.57,1003.57,1007.78,1009.98,1010.70,1011.20,1011.72,1011.92,1011.77,1010.99,1009.09,1005.81,1002.31,999.05,996.09,993.39,990.68,986.57,981.02,974.96,969.16,962.75,957.09,954.59,955.26,954.19,953.84,954.91,956.62,957.32,956.91,956.21,955.24,953.95,952.86,952.30,951.78,951.04,949.83,948.21,946.94,946.13,945.79,945.66,944.45,942.95,941.68,940.67,939.45,938.30,937.47,937.30,937.29,936.62,935.32,933.56,931.90,930.23,928.19,927.11,930.40,932.38,933.85,935.31,936.90,938.32,940.36,943.14,946.45,949.14,951.64,953.73,955.43,956.87,958.14,957.79,956.25,953.99,951.26,946.15,940.49,935.14,930.13,924.71,919.22,913.84,909.73,911.96,911.46,910.68,912.20,915.97,917.29,916.95,916.39,917.55,918.71,918.94,917.67,914.58,911.48,907.68,903.41,898.54,892.83,890.35,891.92,895.47,898.32,900.88,901.63,900.45,897.95,897.00,898.05,899.11,899.60,899.74,899.88,899.40,897.66,894.25,891.13,889.92,891.17,894.47,897.57,900.26,902.66,904.94,907.32,910.15,915.42,922.07,928.93,934.58,939.39,944.20,949.04,953.42,957.58,962.31,967.41,972.62,978.01,985.61,992.65,997.50,999.36,995.42
1084.41,1081.57,1080.04,1083.63,1089.30,1089.00,1084.23,1076.72,1069.20,1063.53,1062.01,1062.56,1059.94,1057.13,1057.43,1061.70,1069.62,1075.31,1081.71,1088.35,1094.56,1099.52,1104.18,1108.84,1113.49,1118.08,1122.95,1127.97,1133.27,1138.98,1145.01,1150.26,1155.38,1161.04,1168.28,1176.88,1184.96,1189.06,1186.43,1182.57,1177.62,1172.17,1166.55,1160.85,1152.95,1145.49,1139.31,1134.54,1130.24,1125.60,1120.92,1116.60,1112.96,1108.30,1103.61,1099.62,1096.94,1093.49,1090.42,1087.75,1085.07,1081.54,1076.79,1072.00,1067.91,1065.12,1063.88,1063.30,1062.97,1062.79,1062.57,1060.88,1057.97,1054.09,1049.71,1045.79,1041.98,1038.15,1034.37,1030.70,1027.29,1024.02,1020.67,1016.77,1012.59,1008.40,1004.35,1000.61,998.01,995.67,993.39,991.44,989.91,987.87,985.52,983.10,980.76,979.48,978.41,977.51,977.57,979.08,982.40,986.79,991.43,995.69,1000.91,1006.38,1011.13,1013.61,1014.44,1014.93,1015.21,1014.80,1014.15,1012.98,1011.07,1008.11,1004.33,1001.17,998.41,995.81,992.94,988.46,982.44,975.83,969.55,963.51,958.37,956.38,957.39,956.12,955.08,955.87,957.82,958.96,959.06,958.58,957.65,956.20,954.47,953.87,953.42,952.71,951.70,950.14,948.68,947.78,947.71,947.50,946.38,944.93,943.50,942.13,940.40,939.13,938.51,938.46,938.36,937.44,935.84,933.74,931.62,929.46,928.37,928.96,931.31,933.20,934.87,936.49,938.12,939.69,942.51,945.84,949.12,952.04,954.57,956.39,957.69,958.94,959.68,958.84,957.10,954.91,951.67,946.00,940.04,934.67,929.70,924.49,919.25,914.30,911.13,914.63,913.73,912.95,915.64,919.23,919.72,919.05,918.68,919.86,920.69,920.39,918.61,915.18,911.69,907.56,902.87,897.71,892.75,892.28,895.19,899.08,901.39,903.10,903.13,901.51,899.09,899.19,900.37,901.32,901.73,901.70,901.46,900.58,898.55,895.11,892.15,891.84,893.67,896.85,899.50,902.40,905.22,907.76,909.82,911.97,916.46,922.71,929.89,936.37,941.93,947.01,951.68,955.73,959.95,964.68,969.57,974.31,979.40,986.71,993.37,997.79,999.37,994.81
1089.81,1087.95,1088.36,1093.12,1097.28,1093.36,1087.08,1081.71,1075.60,1069.98,1067.97,1068.12,1065.71,1062.30,1060.74,1062.78,1069.19,1075.32,1082.32,1089.01,1094.75,1099.53,1103.84,1108.31,1113.11,1118.31,1123.67,1128.92,1134.27,1140.05,1146.75,1151.78,1156.63,1162.19,1169.37,1178.42,1186.49,1190.34,1187.48,1183.09,1178.27,1173.74,1169.54,1164.87,1158.39,1149.97,1141.70,1136.51,1132.01,1126.91,1121.72,1117.08,1113.38,1109.58,1105.95,1102.86,1100.78,1098.45,1095.59,1092.34,1088.63,1083.89,1078.83,1074.47,1071.22,1068.87,1067.93,1067.46,1067.08,1066.59,1065.26,1062.26,1058.32,1053.91,1049.44,1045.62,1041.93,1038.09,1034.03,1030.23,1026.86,1023.65,1020.21,1016.01,1011.71,1007.63,1003.87,1000.35,997.79,995.43,993.07,990.79,988.46,986.17,984.21,982.80,981.62,980.84,979.68,978.54,979.19,981.74,985.68,990.05,994.04,997.91,1003.31,1009.02,1014.06,1017.35,1018.34,1018.46,1018.16,1017.33,1016.26,1014.79,1012.73,1009.89,1006.47,1003.53,1000.84,998.01,994.32,989.46,983.03,976.05,969.78,964.22,959.65,958.17,959.41,957.70,956.25,957.02,959.09,960.08,960.48,960.28,959.50,958.04,956.09,955.77,955.49,954.58,953.16,951.59,950.31,949.58,949.52,949.18,947.95,946.22,944.31,942.59,941.17,940.33,939.97,939.78,939.38,938.22,936.53,934.40,931.76,929.11,928.50,930.10,932.06,933.87,935.61,937.35,939.25,941.83,945.14,948.71,952.17,955.16,957.53,959.21,960.46,961.61,961.98,960.84,958.61,955.56,951.80,945.37,939.17,934.16,929.28,924.53,919.52,915.41,914.58,917.65,916.12,915.43,918.71,921.35,921.58,921.07,920.86,921.65,922.13,921.28,919.10,915.64,911.79,906.70,901.42,896.80,894.09,895.31,898.25,901.46,903.82,905.21,904.74,902.69,900.22,901.03,902.40,903.33,903.67,903.41,902.24,900.56,898.12,895.18,894.72,895.43,897.32,900.15,902.60,904.78,907.58,910.87,914.14,917.01,920.41,924.43,929.44,936.23,942.25,947.74,952.82,957.40,962.24,967.08,971.76,976.23,980.92,987.57,993.79,998.07,999.39,994.39
1097.36,1096.63,1098.13,1102.11,1103.31,1097.91,1091.65,1087.24,1081.61,1076.43,1074.18,1073.74,1071.32,1067.84,1065.25,1065.30,1069.35,1075.15,1082.14,1088.79,1094.54,1099.55,1103.74,1108.05,1112.90,1118.47,1123.99,1129.38,1134.79,1140.71,1148.05,1152.98,1157.56,1163.01,1170.32,1179.62,1187.58,1191.32,1188.67,1184.08,1179.52,1175.78,1172.71,1169.01,1163.54,1152.89,1141.52,1136.61,1132.30,1127.05,1121.67,1116.94,1113.13,1109.49,1106.57,1104.56,1103.37,1101.92,1099.50,1096.13,1091.64,1085.44,1079.84,1075.93,1073.81,1072.20,1071.35,1070.76,1070.19,1069.30,1067.14,1063.05,1058.24,1053.56,1049.11,1045.32,1041.60,1037.64,1033.37,1029.59,1026.33,1023.21,1019.75,1015.20,1010.87,1006.98,1003.50,1000.13,997.60,995.24,992.82,990.32,987.62,985.82,984.75,984.20,983.75,982.66,981.44,980.69,981.55,984.78,988.99,993.20,996.88,1000.80,1006.36,1012.24,1017.37,1020.75,1021.79,1021.70,1020.98,1019.76,1018.26,1016.43,1014.22,1011.52,1008.51,1005.71,1002.80,999.44,995.15,990.17,983.44,976.15,969.94,964.78,961.10,960.01,960.79,958.54,957.47,958.37,960.24,961.18,961.69,961.42,960.55,959.24,957.78,957.76,957.47,956.28,954.66,953.10,951.94,951.29,951.09,950.33,948.71,946.83,945.04,943.63,942.69,942.04,941.63,941.31,940.60,939.16,937.11,934.50,931.50,929.16,929.06,931.02,932.80,934.60,936.37,938.25,940.60,944.06,947.86,951.73,955.53,958.88,961.50,963.20,964.16,964.63,964.13,962.40,959.61,955.83,951.61,944.63,938.31,933.65,929.02,924.57,919.56,916.19,917.71,920.03,918.37,917.81,920.86,922.96,923.31,923.13,923.06,923.44,923.12,921.75,919.28,915.60,911.44,905.40,900.00,896.72,896.31,898.53,901.39,904.11,906.24,907.37,906.77,904.73,902.36,903.32,904.60,905.33,905.30,904.44,902.70,900.60,898.19,896.14,897.55,899.21,901.03,903.16,905.51,907.77,910.58,914.09,918.27,921.92,924.90,927.68,931.15,937.12,942.88,948.42,953.78,958.85,964.35,969.32,973.83,978.15,982.57,988.42,994.14,998.43,999.51,994.61
